2022-03-17  13:14:55,0
2022-03-17  13:14:55,0
2022-03-17  13:14:56,0
2022-03-17  13:14:56,0
2022-03-17  13:14:57,0
2022-03-17  13:14:57,0
2022-03-17  13:14:58,0
2022-03-17  13:14:58,0
2022-03-17  13:14:59,0
2022-03-17  13:14:59,0
2022-03-17  13:15:00,2
2022-03-17  13:15:00,0
2022-03-17  13:15:01,0
2022-03-17  13:15:01,0
2022-03-17  13:15:02,0
2022-03-17  13:15:02,0
2022-03-17  13:15:03,0
2022-03-17  13:15:03,0
2022-03-17  13:15:04,2
2022-03-17  13:15:04,0
2022-03-17  13:15:05,0
2022-03-17  13:15:05,0
2022-03-17  13:15:06,0
2022-03-17  13:15:06,0
2022-03-17  13:15:07,0
2022-03-17  13:15:07,0
2022-03-17  13:15:08,0
2022-03-17  13:15:08,0
2022-03-17  13:15:09,0
2022-03-17  13:15:09,0
2022-03-17  13:15:10,0
2022-03-17  13:15:10,0
2022-03-17  13:15:11,0
2022-03-17  13:15:11,0
2022-03-17  13:15:12,0
2022-03-17  13:15:12,0
2022-03-17  13:15:13,0
2022-03-17  13:15:13,0
2022-03-17  13:15:14,0
2022-03-17  13:15:14,0
2022-03-17  13:15:15,0
2022-03-17  13:15:15,0
2022-03-17  13:15:16,0
2022-03-17  13:15:16,0
2022-03-17  13:15:17,0
2022-03-17  13:15:17,0
2022-03-17  13:15:18,0
2022-03-17  13:15:18,2
2022-03-17  13:15:19,0
2022-03-17  13:15:19,0
2022-03-17  13:15:20,0
2022-03-17  13:15:20,2
2022-03-17  13:15:21,0
2022-03-17  13:15:21,0
2022-03-17  13:15:22,0
2022-03-17  13:15:22,2
2022-03-17  13:15:23,0
2022-03-17  13:15:23,0
2022-03-17  13:15:24,0
2022-03-17  13:15:24,0
2022-03-17  13:15:25,0
2022-03-17  13:15:25,0
2022-03-17  13:15:26,0
2022-03-17  13:15:26,0
2022-03-17  13:15:27,0
2022-03-17  13:15:27,0
2022-03-17  13:15:28,0
2022-03-17  13:15:28,0
2022-03-17  13:15:29,0
2022-03-17  13:15:29,0
2022-03-17  13:15:30,0
2022-03-17  13:15:30,0
2022-03-17  13:15:31,2
2022-03-17  13:15:31,0
2022-03-17  13:15:32,0
2022-03-17  13:15:32,0
2022-03-17  13:15:33,2
2022-03-17  13:15:33,0
2022-03-17  13:15:34,0
2022-03-17  13:15:34,0
2022-03-17  13:15:35,0
2022-03-17  13:15:35,0
2022-03-17  13:15:36,0
2022-03-17  13:15:36,0
2022-03-17  13:15:37,1
2022-03-17  13:15:37,0
2022-03-17  13:15:38,0
2022-03-17  13:15:38,0
2022-03-17  13:15:39,0
2022-03-17  13:15:39,0
2022-03-17  13:15:40,0
2022-03-17  13:15:40,0
2022-03-17  13:15:41,0
2022-03-17  13:15:41,0
2022-03-17  13:15:42,0
2022-03-17  13:15:42,0
2022-03-17  13:15:43,0
2022-03-17  13:15:43,0
2022-03-17  13:15:44,0
2022-03-17  13:15:44,0
2022-03-17  13:15:45,0
2022-03-17  13:15:45,0
2022-03-17  13:15:46,0
2022-03-17  13:15:46,0
2022-03-17  13:15:47,0
2022-03-17  13:15:47,2
2022-03-17  13:15:48,0
2022-03-17  13:15:48,0
2022-03-17  13:15:49,0
2022-03-17  13:15:49,0
2022-03-17  13:15:50,0
2022-03-17  13:15:50,0
2022-03-17  13:15:51,0
2022-03-17  13:15:51,2
2022-03-17  13:15:52,0
2022-03-17  13:15:52,0
2022-03-17  13:15:53,0
2022-03-17  13:15:53,2
2022-03-17  13:15:54,0
2022-03-17  13:15:54,0
2022-03-17  13:15:55,0
2022-03-17  13:15:55,2
2022-03-17  13:15:56,0
2022-03-17  13:15:56,0
2022-03-17  13:15:57,0
2022-03-17  13:15:58,2
2022-03-17  13:15:58,0
2022-03-17  13:15:59,0
2022-03-17  13:15:59,0
2022-03-17  13:16:00,2
2022-03-17  13:16:00,0
2022-03-17  13:16:01,0
2022-03-17  13:16:01,0
2022-03-17  13:16:02,2
2022-03-17  13:16:02,0
2022-03-17  13:16:03,0
2022-03-17  13:16:03,0
2022-03-17  13:16:04,2
2022-03-17  13:16:04,0
2022-03-17  13:16:05,0
2022-03-17  13:16:05,0
2022-03-17  13:16:06,2
2022-03-17  13:16:06,0
2022-03-17  13:16:07,0
2022-03-17  13:16:07,0
2022-03-17  13:16:08,0
2022-03-17  13:16:08,0
2022-03-17  13:16:09,0
2022-03-17  13:16:09,0
2022-03-17  13:16:10,0
2022-03-17  13:16:10,0
2022-03-17  13:16:11,0
2022-03-17  13:16:11,0
2022-03-17  13:16:12,0
2022-03-17  13:16:12,0
2022-03-17  13:16:13,0
2022-03-17  13:16:13,0
2022-03-17  13:16:14,0
2022-03-17  13:16:14,0
2022-03-17  13:16:15,0
2022-03-17  13:16:15,0
2022-03-17  13:16:16,0
2022-03-17  13:16:16,0
2022-03-17  13:16:17,0
2022-03-17  13:16:17,0
2022-03-17  13:16:18,0
2022-03-17  13:16:18,0
2022-03-17  13:16:19,0
2022-03-17  13:16:19,0
2022-03-17  13:16:20,0
2022-03-17  13:16:20,0
2022-03-17  13:16:21,0
2022-03-17  13:16:21,0
2022-03-17  13:16:22,0
2022-03-17  13:16:22,0
2022-03-17  13:16:23,0
2022-03-17  13:16:23,0
2022-03-17  13:16:24,0
2022-03-17  13:16:24,2
2022-03-17  13:16:25,0
2022-03-17  13:16:25,0
2022-03-17  13:16:26,0
2022-03-17  13:16:26,0
2022-03-17  13:16:27,0
2022-03-17  13:16:27,0
2022-03-17  13:16:28,0
2022-03-17  13:16:28,0
2022-03-17  13:16:29,0
2022-03-17  13:16:29,0
2022-03-17  13:16:30,0
2022-03-17  13:16:30,0
2022-03-17  13:16:31,0
2022-03-17  13:16:31,0
2022-03-17  13:16:32,0
2022-03-17  13:16:32,0
2022-03-17  13:16:33,0
2022-03-17  13:16:33,0
2022-03-17  13:16:34,0
2022-03-17  13:16:34,0
2022-03-17  13:16:35,0
2022-03-17  13:16:35,0
2022-03-17  13:16:36,2
2022-03-17  13:16:36,0
2022-03-17  13:16:37,0
2022-03-17  13:16:37,0
2022-03-17  13:16:38,2
2022-03-17  13:16:38,0
2022-03-17  13:16:39,0
2022-03-17  13:16:39,0
2022-03-17  13:16:40,2
2022-03-17  13:16:40,0
2022-03-17  13:16:41,0
2022-03-17  13:16:41,0
2022-03-17  13:16:42,2
2022-03-17  13:16:42,0
2022-03-17  13:16:43,0
2022-03-17  13:16:43,0
2022-03-17  13:16:44,2
2022-03-17  13:16:44,0
2022-03-17  13:16:45,0
2022-03-17  13:16:45,0
2022-03-17  13:16:46,2
2022-03-17  13:16:46,0
2022-03-17  13:16:47,0
2022-03-17  13:16:47,0
2022-03-17  13:16:48,2
2022-03-17  13:16:48,0
2022-03-17  13:16:49,0
2022-03-17  13:16:49,0
2022-03-17  13:16:50,2
2022-03-17  13:16:50,0
2022-03-17  13:16:51,0
2022-03-17  13:16:51,0
2022-03-17  13:16:52,2
2022-03-17  13:16:52,0
2022-03-17  13:16:53,0
2022-03-17  13:16:53,0
2022-03-17  13:16:54,0
2022-03-17  13:16:54,0
2022-03-17  13:16:55,0
2022-03-17  13:16:55,0
2022-03-17  13:16:56,0
2022-03-17  13:16:56,0
2022-03-17  13:16:57,0
2022-03-17  13:16:57,0
2022-03-17  13:16:58,2
2022-03-17  13:16:58,0
2022-03-17  13:16:59,0
2022-03-17  13:16:59,0
2022-03-17  13:17:00,2
2022-03-17  13:17:00,0
2022-03-17  13:17:01,0
2022-03-17  13:17:01,0
2022-03-17  13:17:02,2
2022-03-17  13:17:02,0
2022-03-17  13:17:03,0
2022-03-17  13:17:03,0
2022-03-17  13:17:04,0
2022-03-17  13:17:04,0
2022-03-17  13:17:05,0
2022-03-17  13:17:05,0
2022-03-17  13:17:06,0
2022-03-17  13:17:06,0
2022-03-17  13:17:07,0
2022-03-17  13:17:07,0
2022-03-17  13:17:08,0
2022-03-17  13:17:08,0
2022-03-17  13:17:09,0
2022-03-17  13:17:09,0
2022-03-17  13:17:10,0
2022-03-17  13:17:10,0
2022-03-17  13:17:11,0
2022-03-17  13:17:11,0
2022-03-17  13:17:12,0
2022-03-17  13:17:12,0
2022-03-17  13:17:13,0
2022-03-17  13:17:13,0
2022-03-17  13:17:14,0
2022-03-17  13:17:14,0
2022-03-17  13:17:15,0
2022-03-17  13:17:15,0
2022-03-17  13:17:16,0
2022-03-17  13:17:16,0
2022-03-17  13:17:17,0
2022-03-17  13:17:17,2
2022-03-17  13:17:18,0
2022-03-17  13:17:18,0
2022-03-17  13:17:19,0
2022-03-17  13:17:19,1
2022-03-17  13:17:20,0
2022-03-17  13:17:20,0
2022-03-17  13:17:21,0
2022-03-17  13:17:21,2
2022-03-17  13:17:22,0
2022-03-17  13:17:22,0
2022-03-17  13:17:23,0
2022-03-17  13:17:23,2
2022-03-17  13:17:24,0
2022-03-17  13:17:24,0
2022-03-17  13:17:25,0
2022-03-17  13:17:25,1
2022-03-17  13:17:26,0
2022-03-17  13:17:26,0
2022-03-17  13:17:27,0
2022-03-17  13:17:27,2
2022-03-17  13:17:28,0
2022-03-17  13:17:28,0
2022-03-17  13:17:29,0
2022-03-17  13:17:29,1
2022-03-17  13:17:30,0
2022-03-17  13:17:30,0
2022-03-17  13:17:31,0
2022-03-17  13:17:31,2
2022-03-17  13:17:32,0
2022-03-17  13:17:32,0
2022-03-17  13:17:33,0
2022-03-17  13:17:33,1
2022-03-17  13:17:34,0
2022-03-17  13:17:34,0
2022-03-17  13:17:35,0
2022-03-17  13:17:35,2
2022-03-17  13:17:36,0
2022-03-17  13:17:36,0
2022-03-17  13:17:37,0
2022-03-17  13:17:37,2
2022-03-17  13:17:38,0
2022-03-17  13:17:38,0
2022-03-17  13:17:39,0
2022-03-17  13:17:39,2
2022-03-17  13:17:40,0
2022-03-17  13:17:40,0
2022-03-17  13:17:41,0
2022-03-17  13:17:41,2
2022-03-17  13:17:42,0
2022-03-17  13:17:42,0
2022-03-17  13:17:43,0
2022-03-17  13:17:43,2
2022-03-17  13:17:44,0
2022-03-17  13:17:44,0
2022-03-17  13:17:45,0
2022-03-17  13:17:45,2
2022-03-17  13:17:46,0
2022-03-17  13:17:46,0
2022-03-17  13:17:47,0
2022-03-17  13:17:47,2
2022-03-17  13:17:48,0
2022-03-17  13:17:48,0
2022-03-17  13:17:49,0
2022-03-17  13:17:49,2
2022-03-17  13:17:50,0
2022-03-17  13:17:50,0
2022-03-17  13:17:51,0
2022-03-17  13:17:51,2
2022-03-17  13:17:52,0
2022-03-17  13:17:52,0
2022-03-17  13:17:53,0
2022-03-17  13:17:53,2
2022-03-17  13:17:54,0
2022-03-17  13:17:54,0
2022-03-17  13:17:55,0
2022-03-17  13:17:55,0
2022-03-17  13:17:56,0
2022-03-17  13:17:56,0
2022-03-17  13:17:57,0
2022-03-17  13:17:57,0
2022-03-17  13:17:58,0
2022-03-17  13:17:58,0
2022-03-17  13:17:59,0
2022-03-17  13:17:59,0
2022-03-17  13:18:00,0
2022-03-17  13:18:00,0
2022-03-17  13:18:01,0
2022-03-17  13:18:01,0
2022-03-17  13:18:02,0
2022-03-17  13:18:02,0
2022-03-17  13:18:03,0
2022-03-17  13:18:03,0
2022-03-17  13:18:04,0
2022-03-17  13:18:04,0
2022-03-17  13:18:05,2
2022-03-17  13:18:05,0
2022-03-17  13:18:06,0
2022-03-17  13:18:06,0
2022-03-17  13:18:07,2
2022-03-17  13:18:07,0
2022-03-17  13:18:08,0
2022-03-17  13:18:08,0
2022-03-17  13:18:09,2
2022-03-17  13:18:09,0
2022-03-17  13:18:10,0
2022-03-17  13:18:10,0
2022-03-17  13:18:11,0
2022-03-17  13:18:11,0
2022-03-17  13:18:12,0
2022-03-17  13:18:12,2
2022-03-17  13:18:13,0
2022-03-17  13:18:13,0
2022-03-17  13:18:14,0
2022-03-17  13:18:14,2
2022-03-17  13:18:15,0
2022-03-17  13:18:15,0
2022-03-17  13:18:16,0
2022-03-17  13:18:16,3
2022-03-17  13:18:17,0
2022-03-17  13:18:17,0
2022-03-17  13:18:18,0
2022-03-17  13:18:18,0
2022-03-17  13:18:19,0
2022-03-17  13:18:19,0
2022-03-17  13:18:20,0
2022-03-17  13:18:20,0
2022-03-17  13:18:21,0
2022-03-17  13:18:21,0
2022-03-17  13:18:22,0
2022-03-17  13:18:22,0
2022-03-17  13:18:23,0
2022-03-17  13:18:23,0
2022-03-17  13:18:24,2
2022-03-17  13:18:24,0
2022-03-17  13:18:25,0
2022-03-17  13:18:25,0
2022-03-17  13:18:26,2
2022-03-17  13:18:26,0
2022-03-17  13:18:27,0
2022-03-17  13:18:27,0
2022-03-17  13:18:28,0
2022-03-17  13:18:28,0
2022-03-17  13:18:29,0
2022-03-17  13:18:29,0
2022-03-17  13:18:30,0
2022-03-17  13:18:30,0
2022-03-17  13:18:31,0
2022-03-17  13:18:31,2
2022-03-17  13:18:32,0
2022-03-17  13:18:32,0
2022-03-17  13:18:33,0
2022-03-17  13:18:33,5
2022-03-17  13:18:34,0
2022-03-17  13:18:34,0
2022-03-17  13:18:35,0
2022-03-17  13:18:35,0
2022-03-17  13:18:36,0
2022-03-17  13:18:36,0
2022-03-17  13:18:37,0
2022-03-17  13:18:37,0
2022-03-17  13:18:38,0
2022-03-17  13:18:38,0
2022-03-17  13:18:39,0
2022-03-17  13:18:39,0
2022-03-17  13:18:40,0
2022-03-17  13:18:40,0
2022-03-17  13:18:41,0
2022-03-17  13:18:41,0
2022-03-17  13:18:42,0
2022-03-17  13:18:42,0
2022-03-17  13:18:43,0
2022-03-17  13:18:43,0
2022-03-17  13:18:44,0
2022-03-17  13:18:44,0
2022-03-17  13:18:45,0
2022-03-17  13:18:45,0
2022-03-17  13:18:46,0
2022-03-17  13:18:46,0
2022-03-17  13:18:47,2
2022-03-17  13:18:47,0
2022-03-17  13:18:48,0
2022-03-17  13:18:48,0
2022-03-17  13:18:49,2
2022-03-17  13:18:49,0
2022-03-17  13:18:50,0
2022-03-17  13:18:50,0
2022-03-17  13:18:51,0
2022-03-17  13:18:51,0
2022-03-17  13:18:52,0
2022-03-17  13:18:52,2
2022-03-17  13:18:53,0
2022-03-17  13:18:53,0
2022-03-17  13:18:54,0
2022-03-17  13:18:54,2
2022-03-17  13:18:55,0
2022-03-17  13:18:55,0
2022-03-17  13:18:56,0
2022-03-17  13:18:56,2
2022-03-17  13:18:57,0
2022-03-17  13:18:57,0
2022-03-17  13:18:58,0
2022-03-17  13:18:58,2
2022-03-17  13:18:59,0
2022-03-17  13:18:59,0
2022-03-17  13:19:00,0
2022-03-17  13:19:00,2
2022-03-17  13:19:01,0
2022-03-17  13:19:01,0
2022-03-17  13:19:02,0
2022-03-17  13:19:02,2
2022-03-17  13:19:03,0
2022-03-17  13:19:03,0
2022-03-17  13:19:04,0
2022-03-17  13:19:04,0
2022-03-17  13:19:05,0
2022-03-17  13:19:05,0
2022-03-17  13:19:06,0
2022-03-17  13:19:06,0
2022-03-17  13:19:07,0
2022-03-17  13:19:07,0
2022-03-17  13:19:08,2
2022-03-17  13:19:08,0
2022-03-17  13:19:09,0
2022-03-17  13:19:09,0
2022-03-17  13:19:10,3
2022-03-17  13:19:10,0
2022-03-17  13:19:11,0
2022-03-17  13:19:12,0
2022-03-17  13:19:12,0
2022-03-17  13:19:13,0
2022-03-17  13:19:13,0
2022-03-17  13:19:14,1
2022-03-17  13:19:14,0
2022-03-17  13:19:15,0
2022-03-17  13:19:15,0
2022-03-17  13:19:16,2
2022-03-17  13:19:16,0
2022-03-17  13:19:17,0
2022-03-17  13:19:17,0
2022-03-17  13:19:18,2
2022-03-17  13:19:18,0
2022-03-17  13:19:19,0
2022-03-17  13:19:19,0
2022-03-17  13:19:20,0
2022-03-17  13:19:20,0
2022-03-17  13:19:21,0
2022-03-17  13:19:21,0
2022-03-17  13:19:22,0
2022-03-17  13:19:22,0
2022-03-17  13:19:23,0
2022-03-17  13:19:23,2
2022-03-17  13:19:24,0
2022-03-17  13:19:24,0
2022-03-17  13:19:25,0
2022-03-17  13:19:25,0
2022-03-17  13:19:26,0
2022-03-17  13:19:26,0
2022-03-17  13:19:27,0
2022-03-17  13:19:27,0
2022-03-17  13:19:28,0
2022-03-17  13:19:28,0
2022-03-17  13:19:29,2
2022-03-17  13:19:29,0
2022-03-17  13:19:30,0
2022-03-17  13:19:30,0
2022-03-17  13:19:31,0
2022-03-17  13:19:31,0
2022-03-17  13:19:32,0
2022-03-17  13:19:32,1
2022-03-17  13:19:33,0
2022-03-17  13:19:33,0
2022-03-17  13:19:34,0
2022-03-17  13:19:34,2
2022-03-17  13:19:35,0
2022-03-17  13:19:35,0
2022-03-17  13:19:36,0
2022-03-17  13:19:36,2
2022-03-17  13:19:37,0
2022-03-17  13:19:37,0
2022-03-17  13:19:38,0
2022-03-17  13:19:38,0
2022-03-17  13:19:39,0
2022-03-17  13:19:39,0
2022-03-17  13:19:40,0
2022-03-17  13:19:40,2
2022-03-17  13:19:41,0
2022-03-17  13:19:41,0
2022-03-17  13:19:42,0
2022-03-17  13:19:42,0
2022-03-17  13:19:43,0
2022-03-17  13:19:43,0
2022-03-17  13:19:44,0
2022-03-17  13:19:44,0
2022-03-17  13:19:45,0
2022-03-17  13:19:45,0
2022-03-17  13:19:46,2
2022-03-17  13:19:46,0
2022-03-17  13:19:47,0
2022-03-17  13:19:47,0
2022-03-17  13:19:48,0
2022-03-17  13:19:48,0
2022-03-17  13:19:49,0
2022-03-17  13:19:49,0
2022-03-17  13:19:50,2
2022-03-17  13:19:50,0
2022-03-17  13:19:51,0
2022-03-17  13:19:51,0
2022-03-17  13:19:52,2
2022-03-17  13:19:52,0
2022-03-17  13:19:53,0
2022-03-17  13:19:53,0
2022-03-17  13:19:54,2
2022-03-17  13:19:54,0
2022-03-17  13:19:55,0
2022-03-17  13:19:55,0
2022-03-17  13:19:56,0
2022-03-17  13:19:56,0
2022-03-17  13:19:57,0
2022-03-17  13:19:57,0
2022-03-17  13:19:58,0
2022-03-17  13:19:58,0
2022-03-17  13:19:59,0
2022-03-17  13:19:59,0
2022-03-17  13:20:00,0
2022-03-17  13:20:00,0
2022-03-17  13:20:01,0
2022-03-17  13:20:01,1
2022-03-17  13:20:02,0
2022-03-17  13:20:02,0
2022-03-17  13:20:03,0
2022-03-17  13:20:03,0
2022-03-17  13:20:04,0
2022-03-17  13:20:04,0
2022-03-17  13:20:05,0
2022-03-17  13:20:05,0
2022-03-17  13:20:06,0
2022-03-17  13:20:06,0
2022-03-17  13:20:07,0
2022-03-17  13:20:07,0
2022-03-17  13:20:08,0
2022-03-17  13:20:08,0
2022-03-17  13:20:09,2
2022-03-17  13:20:09,0
2022-03-17  13:20:10,0
2022-03-17  13:20:10,0
2022-03-17  13:20:11,0
2022-03-17  13:20:11,0
2022-03-17  13:20:12,0
2022-03-17  13:20:12,0
2022-03-17  13:20:13,0
2022-03-17  13:20:13,0
2022-03-17  13:20:14,0
2022-03-17  13:20:14,0
2022-03-17  13:20:15,0
2022-03-17  13:20:15,0
2022-03-17  13:20:16,0
2022-03-17  13:20:16,0
2022-03-17  13:20:17,0
2022-03-17  13:20:17,0
2022-03-17  13:20:18,0
2022-03-17  13:20:18,1
2022-03-17  13:20:19,0
2022-03-17  13:20:19,0
2022-03-17  13:20:20,0
2022-03-17  13:20:20,1
2022-03-17  13:20:21,0
2022-03-17  13:20:21,0
2022-03-17  13:20:22,0
2022-03-17  13:20:22,2
2022-03-17  13:20:23,0
2022-03-17  13:20:23,0
2022-03-17  13:20:24,0
2022-03-17  13:20:24,0
2022-03-17  13:20:25,0
2022-03-17  13:20:25,0
2022-03-17  13:20:26,0
2022-03-17  13:20:26,0
2022-03-17  13:20:27,0
2022-03-17  13:20:27,0
2022-03-17  13:20:28,0
2022-03-17  13:20:28,0
2022-03-17  13:20:29,0
2022-03-17  13:20:29,0
2022-03-17  13:20:30,0
2022-03-17  13:20:30,0
2022-03-17  13:20:31,0
2022-03-17  13:20:31,0
2022-03-17  13:20:32,0
2022-03-17  13:20:32,0
2022-03-17  13:20:33,0
2022-03-17  13:20:33,0
2022-03-17  13:20:34,0
2022-03-17  13:20:34,0
2022-03-17  13:20:35,0
2022-03-17  13:20:35,0
2022-03-17  13:20:36,0
2022-03-17  13:20:36,0
2022-03-17  13:20:37,0
2022-03-17  13:20:37,0
2022-03-17  13:20:38,0
2022-03-17  13:20:38,0
2022-03-17  13:20:39,0
2022-03-17  13:20:39,0
2022-03-17  13:20:40,0
2022-03-17  13:20:40,0
2022-03-17  13:20:41,0
2022-03-17  13:20:41,0
2022-03-17  13:20:42,0
2022-03-17  13:20:42,0
2022-03-17  13:20:43,0
2022-03-17  13:20:43,0
2022-03-17  13:20:44,0
2022-03-17  13:20:44,0
2022-03-17  13:20:45,0
2022-03-17  13:20:45,0
2022-03-17  13:20:46,2
2022-03-17  13:20:46,0
2022-03-17  13:20:47,0
2022-03-17  13:20:47,0
2022-03-17  13:20:48,0
2022-03-17  13:20:48,0
2022-03-17  13:20:49,0
2022-03-17  13:20:49,0
2022-03-17  13:20:50,2
2022-03-17  13:20:50,0
2022-03-17  13:20:51,0
2022-03-17  13:20:51,0
2022-03-17  13:20:52,1
2022-03-17  13:20:52,0
2022-03-17  13:20:53,0
2022-03-17  13:20:53,0
2022-03-17  13:20:54,1
2022-03-17  13:20:54,0
2022-03-17  13:20:55,0
2022-03-17  13:20:55,0
2022-03-17  13:20:56,2
2022-03-17  13:20:56,0
2022-03-17  13:20:57,0
2022-03-17  13:20:57,0
2022-03-17  13:20:58,1
2022-03-17  13:20:58,0
2022-03-17  13:20:59,0
2022-03-17  13:20:59,0
2022-03-17  13:21:00,4
2022-03-17  13:21:00,0
2022-03-17  13:21:01,0
2022-03-17  13:21:01,0
2022-03-17  13:21:02,2
2022-03-17  13:21:02,0
2022-03-17  13:21:03,0
2022-03-17  13:21:03,0
2022-03-17  13:21:04,2
2022-03-17  13:21:04,0
2022-03-17  13:21:05,0
2022-03-17  13:21:05,0
2022-03-17  13:21:06,0
2022-03-17  13:21:06,0
2022-03-17  13:21:07,0
2022-03-17  13:21:07,0
2022-03-17  13:21:08,0
2022-03-17  13:21:08,0
2022-03-17  13:21:09,0
2022-03-17  13:21:09,2
2022-03-17  13:21:10,0
2022-03-17  13:21:10,0
2022-03-17  13:21:11,0
2022-03-17  13:21:11,0
2022-03-17  13:21:12,0
2022-03-17  13:21:12,0
2022-03-17  13:21:13,0
2022-03-17  13:21:13,0
2022-03-17  13:21:14,0
2022-03-17  13:21:14,0
2022-03-17  13:21:15,1
2022-03-17  13:21:15,0
2022-03-17  13:21:16,0
2022-03-17  13:21:16,0
2022-03-17  13:21:17,2
2022-03-17  13:21:17,0
2022-03-17  13:21:18,0
2022-03-17  13:21:18,0
2022-03-17  13:21:19,0
2022-03-17  13:21:19,0
2022-03-17  13:21:20,0
2022-03-17  13:21:20,0
2022-03-17  13:21:21,0
2022-03-17  13:21:21,0
2022-03-17  13:21:22,0
2022-03-17  13:21:22,2
2022-03-17  13:21:23,0
2022-03-17  13:21:23,0
2022-03-17  13:21:24,0
2022-03-17  13:21:24,2
2022-03-17  13:21:25,0
2022-03-17  13:21:25,0
2022-03-17  13:21:26,0
2022-03-17  13:21:26,0
2022-03-17  13:21:27,0
2022-03-17  13:21:27,0
2022-03-17  13:21:28,2
2022-03-17  13:21:28,0
2022-03-17  13:21:29,0
2022-03-17  13:21:29,0
2022-03-17  13:21:30,7
2022-03-17  13:21:30,0
2022-03-17  13:21:31,0
2022-03-17  13:21:31,0
2022-03-17  13:21:32,2
2022-03-17  13:21:32,0
2022-03-17  13:21:33,0
2022-03-17  13:21:33,0
2022-03-17  13:21:34,2
2022-03-17  13:21:34,0
2022-03-17  13:21:35,0
2022-03-17  13:21:35,0
2022-03-17  13:21:36,0
2022-03-17  13:21:36,0
2022-03-17  13:21:37,0
2022-03-17  13:21:37,0
2022-03-17  13:21:38,0
2022-03-17  13:21:38,0
2022-03-17  13:21:39,0
2022-03-17  13:21:39,0
2022-03-17  13:21:40,0
2022-03-17  13:21:40,0
2022-03-17  13:21:41,0
2022-03-17  13:21:41,2
2022-03-17  13:21:42,0
2022-03-17  13:21:42,0
2022-03-17  13:21:43,0
2022-03-17  13:21:43,0
2022-03-17  13:21:44,0
2022-03-17  13:21:44,0
2022-03-17  13:21:45,1
2022-03-17  13:21:45,0
2022-03-17  13:21:46,0
2022-03-17  13:21:46,0
2022-03-17  13:21:47,2
2022-03-17  13:21:47,0
2022-03-17  13:21:48,0
2022-03-17  13:21:48,0
2022-03-17  13:21:49,2
2022-03-17  13:21:49,0
2022-03-17  13:21:50,0
2022-03-17  13:21:50,0
2022-03-17  13:21:51,0
2022-03-17  13:21:51,0
2022-03-17  13:21:52,0
2022-03-17  13:21:52,0
2022-03-17  13:21:53,0
2022-03-17  13:21:53,0
2022-03-17  13:21:54,0
2022-03-17  13:21:54,1
2022-03-17  13:21:55,0
2022-03-17  13:21:55,0
2022-03-17  13:21:56,0
2022-03-17  13:21:56,1
2022-03-17  13:21:57,0
2022-03-17  13:21:57,0
2022-03-17  13:21:58,0
2022-03-17  13:21:58,0
2022-03-17  13:21:59,0
2022-03-17  13:21:59,0
2022-03-17  13:22:00,0
2022-03-17  13:22:00,0
2022-03-17  13:22:01,0
2022-03-17  13:22:01,0
2022-03-17  13:22:02,0
2022-03-17  13:22:02,0
2022-03-17  13:22:03,0
2022-03-17  13:22:03,0
2022-03-17  13:22:04,2
2022-03-17  13:22:04,0
2022-03-17  13:22:05,0
2022-03-17  13:22:05,0
2022-03-17  13:22:06,3
2022-03-17  13:22:06,0
2022-03-17  13:22:07,0
2022-03-17  13:22:07,0
2022-03-17  13:22:08,0
2022-03-17  13:22:08,0
2022-03-17  13:22:09,0
2022-03-17  13:22:10,0
2022-03-17  13:22:10,0
2022-03-17  13:22:11,0
2022-03-17  13:22:11,0
2022-03-17  13:22:12,2
2022-03-17  13:22:12,0
2022-03-17  13:22:13,0
2022-03-17  13:22:13,0
2022-03-17  13:22:14,1
2022-03-17  13:22:14,0
2022-03-17  13:22:15,0
2022-03-17  13:22:15,0
2022-03-17  13:22:16,0
2022-03-17  13:22:16,0
2022-03-17  13:22:17,0
2022-03-17  13:22:17,2
2022-03-17  13:22:18,0
2022-03-17  13:22:18,0
2022-03-17  13:22:19,0
2022-03-17  13:22:19,0
2022-03-17  13:22:20,0
2022-03-17  13:22:20,0
2022-03-17  13:22:21,0
2022-03-17  13:22:21,0
2022-03-17  13:22:22,0
2022-03-17  13:22:22,0
2022-03-17  13:22:23,0
2022-03-17  13:22:23,0
2022-03-17  13:22:24,0
2022-03-17  13:22:24,0
2022-03-17  13:22:25,0
2022-03-17  13:22:25,0
2022-03-17  13:22:26,0
2022-03-17  13:22:26,0
2022-03-17  13:22:27,2
2022-03-17  13:22:27,0
2022-03-17  13:22:28,0
2022-03-17  13:22:28,0
2022-03-17  13:22:29,2
2022-03-17  13:22:29,0
2022-03-17  13:22:30,0
2022-03-17  13:22:30,0
2022-03-17  13:22:31,0
2022-03-17  13:22:31,0
2022-03-17  13:22:32,0
2022-03-17  13:22:32,0
2022-03-17  13:22:33,0
2022-03-17  13:22:33,0
2022-03-17  13:22:34,0
2022-03-17  13:22:34,2
2022-03-17  13:22:35,0
2022-03-17  13:22:35,0
2022-03-17  13:22:36,0
2022-03-17  13:22:36,0
2022-03-17  13:22:37,0
2022-03-17  13:22:37,0
2022-03-17  13:22:38,0
2022-03-17  13:22:38,0
2022-03-17  13:22:39,0
2022-03-17  13:22:39,0
2022-03-17  13:22:40,0
2022-03-17  13:22:40,0
2022-03-17  13:22:41,0
2022-03-17  13:22:41,0
2022-03-17  13:22:42,4
2022-03-17  13:22:42,0
